id,oib,name,postcode,city,date,amount,description,level_1,level_2,level_3,level_4,function_level_1,function_level_2,function_level_3,function_level_4,comment,update_date
38925,27541270870,"VAP - OBRT ZA VULKANIZACIJU, AUTOMEHANIKU, PRANJE I TRGOVINU, VL. HUSKIĆ AMEL",43000,BJELOVAR,15.06.2022.,"755,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 05/2022.",3,32,323,3239,0,01,013,0131,,
38927,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,17.06.2022.,"19.682,29 kn","INA KARTICA ZA 05/2022 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
39135,57500462912,"HRVATSKE AUTOCESTE D.O.O.",10000,ZAGREB,02.06.2022.,"3.913,00 kn","NADOPLATA ENC UREĐAJA ZA SLUŽBENA VOZILA GRADA BJELOVARA - KOMBI VOZILA",3,32,321,3211,0,01,013,0131,,
39136,57500462912,"HRVATSKE AUTOCESTE D.O.O.",10000,ZAGREB,02.06.2022.,"2.347,80 kn","NADOPLATA ENC UREĐAJA ZA SLUŽBENA VOZILA GRADA BJELOVARA - OSOBNA VOZILA",3,32,321,3211,0,01,013,0131,,
39264,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,03.06.2022.,"1.980,00 kn","RAZNI RADOVI NA ODRŽAVANJU MO PATKOVAC",3,32,323,3232,0,06,062,0620,,
39265,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,03.06.2022.,"2.478,00 kn","USLUGA KOŠNJE TRAVE - MO PATKOVAC",3,32,323,3234,0,06,062,0620,,
39268,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,09.06.2022.,"317,45 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA (RENAULT ZOE) BJ-299-IE",3,32,323,3239,0,01,013,0131,,
39269,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,09.06.2022.,"202,39 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA (RENAULT ZOE) BJ-299-IE",3,32,323,3239,0,01,013,0131,,
39565,44900376747,"ŽMIRIĆ ZORAN",51000,RIJEKA,22.07.2022.,"1.557,83 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - BJELOVARSKO KULTURNO LJETO",3,32,32,32,0,08,082,082,,
39566,93914953737,"BANIĆ LUKA",10000,ZAGREB,22.07.2022.,"4.811,38 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - BJELOVARSKO KULTURNO LJETO",3,32,32,32,0,08,082,082,,
39567,54027311601,"TOTH SANDRO",43000,BJELOVAR,25.07.2022.,"1.963,62 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - BJELOVARSKO KULTURNO LJETO",3,32,32,32,0,08,082,082,,
39568,13352142526,"PERKOVIĆ ANA",43000,BJELOVAR,27.07.2022.,"3.927,23 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - BJELOVARSKO KULTURNO LJETO",3,32,32,32,0,08,082,082,,
39708,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,12.07.2022.,"16.988,04 kn","USL. POPRAVKA SL. AUTOMOBILA VW PASSAT BJ-043-GB - PROMETNA NEZGODA",3,32,323,3232,0,01,013,0131,,
39709,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,18.07.2022.,"3.247,81 kn","SERVIS SL. VOZILA OPEL VIVARO BJ-043-MT",3,32,323,3232,0,01,013,0131,,
39739,20877680566,"AUTO LUKA D.O.O.",43000,BJELOVAR,04.07.2022.,"2.508,45 kn","USLUGA POPRAVKA (ZAMJENE) PREDNJEG VJETROBRANSKOG STAKLA NA SL. KOMBI VOZILU OPEL VIVARO BJ-043-MT",3,32,323,3232,0,01,013,0131,,
39779,27541270870,"VAP - OBRT ZA VULKANIZACIJU, AUTOMEHANIKU, PRANJE I TRGOVINU, VL. HUSKIĆ AMEL",43000,BJELOVAR,15.07.2022.,"1.100,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 06/2022.",3,32,323,3239,0,01,013,0131,,
39781,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.07.2022.,"9.629,07 kn","INA KARTICA ZA 06/2022 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
39883,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,04.07.2022.,"291,00 kn","VODA JANA 0,5l (48 KOM) ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
40093,88299555036,"AUTOSERVIS BMD vl. Bernard Dražić",51253,BRIBIR,08.07.2022.,"740,00 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-965-DR",3,32,323,3232,0,01,013,0131,,
40094,88299555036,"AUTOSERVIS BMD vl. Bernard Dražić",51253,BRIBIR,27.07.2022.,"1.195,00 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-965-DR",3,32,323,3232,0,01,013,0131,,
40126,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,14.07.2022.,"2.478,00 kn","USLUGA KOŠNJE TRAVE - MO PATKOVAC",3,32,323,3234,0,06,062,0620,,
40127,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,20.07.2022.,"5.775,00 kn","USL. ISKOPA PANJEVA NA ZELENOJ POVRŠINI I SANIRANJE JAVNE POVRŠINE KOD MO PATKOVAC",3,32,323,3232,0,06,065,0650,,
40415,27541270870,"VAP - OBRT ZA VULKANIZACIJU, AUTOMEHANIKU, PRANJE I TRGOVINU, VL. HUSKIĆ AMEL",43000,BJELOVAR,18.08.2022.,"870,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 07/2022.",3,32,323,3239,0,01,013,0131,,
40417,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,18.08.2022.,"17.859,72 kn","INA KARTICA ZA 07/2022 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
40513,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,26.08.2022.,"72,75 kn","VODA JANA 0,5l (12 KOM) ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
40606,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,08.08.2022.,"686,48 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 01.07.22. ZA NASTUP ZVJEZDAN RUŽIĆ",3,32,329,3299,0,08,082,0820,,
40607,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,08.08.2022.,"1.029,71 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 02.07.22. ZA NASTUP TAMARA OBROVAC",3,32,329,3299,0,08,082,0820,,
40608,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,08.08.2022.,"572,06 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 03.07.22. ZA NASTUP DADO MARINKOVIĆ",3,32,329,3299,0,08,082,0820,,
40609,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,08.08.2022.,"440,38 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 30.06.22. ZA NASTUP ŠESTAK GROOVE ASSEMBLY",3,32,329,3299,0,08,082,0820,,
40698,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,09.08.2022.,"1.512,20 kn","SERVIS SL. VOZILA VW PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
40701,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,11.08.2022.,"2.478,00 kn","USLUGA KOŠNJE TRAVE - MO PATKOVAC",3,32,323,3234,0,06,062,0620,,
41322,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,14.09.2022.,"2.387,73 kn","SERVIS SL. AUTOMOBILA BJ043GP",3,32,323,3232,0,01,013,0131,,
41323,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,14.09.2022.,"1.872,40 kn","SERVIS SL. AUTOMOBILA BJ219 GA",3,32,323,3232,0,01,013,0131,,
41324,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,27.09.2022.,"2.016,85 kn","SERVIS SL. VOZILA OPEL VIVARO BJ-043-MT",3,32,323,3232,0,01,013,0131,,
41360,27541270870,"VAP - OBRT ZA VULKANIZACIJU, AUTOMEHANIKU, PRANJE I TRGOVINU, VL. HUSKIĆ AMEL",43000,BJELOVAR,15.09.2022.,"800,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 08/2022.",3,32,323,3239,0,01,013,0131,,
41362,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.09.2022.,"9.157,04 kn","INA KARTICA ZA 08/2022 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
41666,78133469437,"DOORSON D.O.O.",10000,ZAGREB,01.09.2022.,"48.010,00 kn","RADOVI IZRADE I UGRADNJE AUTOMATSKIH KLIZNIH VRATA U ZGRADU IV. OŠ BJELOVAR PPO",4,45,451,4511,0,09,091,0912,,
41669,79991880130,"JAVNA VATROGASNA POSTROJBA GRADA BJELOVARA",43000,BJELOVAR,13.09.2022.,"3.072,60 kn","PERIODIČNI SERVIS APARATA ZA GAŠENJE - GRADSKA UPRAVA I SL. AUTOMOBILI",3,32,323,3233,0,01,013,0131,,
41984,399135546,"IVANČEK KREŠIMIR",43000,BJELOVAR,07.10.2022.,"894,18 kn","UKUPNI TROŠAK: AUTORSKI HONORAR -OBLIKOVANJE PRIZNANJA ZA DAN GRADA BJELOVARA 2022.",3,32,323,3237,6,62,620,620,,
41986,55862593994,"ERGOTIĆ DARKO",31400,ĐAKOVO,17.10.2022.,"26.985,06 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - ZA DAN GRADA BJELOVARA 2022.",3,32,323,3237,6,62,620,620,,
42232,27541270870,"VAP - OBRT ZA VULKANIZACIJU, AUTOMEHANIKU, PRANJE I TRGOVINU, VL. HUSKIĆ AMEL",43000,BJELOVAR,24.10.2022.,"1.140,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 09/2022.",3,32,323,3239,0,01,013,0131,,
42234,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.10.2022.,"11.671,53 kn","INA KARTICA ZA 09/2022 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
42323,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"572,06 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - NORMAN BAKER",3,32,323,3239,0,08,082,0820,,
42324,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"320,36 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT ZEBAS",3,32,323,3239,0,08,082,0820,,
42325,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"228,83 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT KEOPS",3,32,323,3239,0,08,082,0820,,
42326,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"320,36 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - NASTUP ZUBIĆ VILA",3,32,323,3239,0,08,082,0820,,
42327,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"320,36 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT PREZZIDENT",3,32,323,3239,0,08,082,0820,,
42328,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"320,36 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCER VOX FEMINAE",3,32,323,3239,0,08,082,0820,,
42329,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"192,21 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT HOTEL KORZO",3,32,323,3239,0,08,082,0820,,
42330,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"192,21 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT BRUNO ACOUSTIC",3,32,323,3239,0,08,082,0820,,
42331,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"192,21 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT ROTER IGEL TRIO",3,32,323,3239,0,08,082,0820,,
42332,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"320,36 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT SCREAMING WHEELS",3,32,323,3239,0,08,082,0820,,
42333,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"192,21 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KOMORNI ORKESTAR SPLITSKI VIRTUOZI",3,32,323,3239,0,08,082,0820,,
42334,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"192,21 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT VEDRAN MILIĆ I NEVEN ŠVERKO",3,32,323,3239,0,08,082,0820,,
42335,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"320,36 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - 5. RAZGLEDNICA ZAJEDNICE UDRUGA U KULTURI",3,32,323,3239,0,08,082,0820,,
42336,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,04.10.2022.,"192,21 kn","AUTORSKA NAKNADA ZAMP  - KULTURNO LJETO - KONCERT ČEŠKA OBEC I BJELOVARSKI SLAVUJI FAKINI",3,32,323,3239,0,08,082,0820,,
42337,57500462912,"HRVATSKE AUTOCESTE D.O.O.",10000,ZAGREB,18.10.2022.,"3.913,00 kn","NADOPLATA ENC UREĐAJA ZA SLUŽBENA VOZILA GRADA BJELOVARA - KOMBI VOZILA",3,32,321,3211,0,01,013,0131,,
42544,84583575257,"POSARIĆ ANDREA",43000,BJELOVAR,11.10.2022.,"826,00 kn","PN.447/22.-KONFERENCIJA EU FONDOVI 2021.-2027.,NAKNADA ZA KOR.PRIV.AUTOMOBILA U SL.SVRHE",3,32,321,3214,0,01,013,0131,,
